"id","user_id","time","distance","startX","startY","endX","endY","duration","gradient","variance"
2978,52,"1678105279638","347.2295",174,114,523,122,283,"0.049943164","0.01418369"
2979,52,"1678105280754","43.807404",559,134,580,170,165,"1.439394","0.6781451"
2980,52,"1678105280064","17.246212",526,122,560,132,89,"0.1","0.015"
2981,52,"1678105280986","202.69261",580,171,725,309,433,"1.0573651","0.3074828"
2982,52,"1678105282534","144.14742",968,381,1016,238,99,"2.6805556",NULL
2983,52,"1678105282101","363.7132",612,462,967,382,316,"0.18254565","0.02311786"
2984,52,"1678105281486","225.57832",726,309,609,462,515,"1.077699","0.5402654"
2985,52,"1678105290880","532.1698",449,309,973,256,174,"0.19271536","0.044013515"
2986,52,"1678105290495","370.2695",248,1,448,309,160,"1.4611508","0.13688855"
2987,52,"1678105291287","85.161125",973,253,1025,185,249,"1.3193133","1.314379"
2988,52,"1678105292134","142.52",1025,186,944,289,301,"1.3424851","1.8561405"
2989,52,"1678105292502","102.77148",943,286,900,188,134,"3.2770834",NULL
2990,52,"1678105295160","4",402,135,400,133,114,"0","0"
2991,52,"1678105294515","438.25845",838,141,403,135,531,"0.06727534","0.00500841"
2992,52,"1678105296146","129.48862",395,132,460,217,282,"1.2394048","0.75832736"
2993,52,"1678105296573","300.35052",476,230,491,107,1055,"2.1918402",NULL
2994,52,"1678105298106","7",480,123,481,129,208,"0","0"
2995,52,"1678105297827","14.828427",482,109,480,122,131,"1","0"
2996,52,"1678105299208","3.4142137",482,130,482,132,780,"-1","-1"
2997,52,"1678105301120","493.78656",608,233,668,640,634,"4.643302","28.256145"
2998,52,"1678105300005","159.01355",483,133,604,229,333,"0.94938314","1.1311638"
2999,52,"1678105302201","344.4822",652,663,312,649,417,"0.4811242",NULL
3000,52,"1678105303654","95.38417",1288,73,1336,0,46,"1.2538725","0.39672667"
3001,52,"1678105303119","857.2704",308,650,1106,357,298,"0.26172918","0.03919842"
3002,52,"1678105306767","81.871544",1108,367,1045,334,293,"0.75751835","0.41086495"
3003,52,"1678105307119","286.06226",1045,333,1319,294,392,"0.29081407",NULL
3004,52,"1678105308604","3",1261,341,1261,337,71,"-1","-1"
3005,52,"1678105311604","149.66756",1285,43,1216,174,507,"1.1588717",NULL
3006,52,"1678105308079","78.38469",1319,296,1261,342,246,"0.8530754","0.2207744"
3007,52,"1678105314364","445.4391",1212,201,772,248,244,"0.5923973","1.4541967"
3008,52,"1678105317502","15",562,202,577,202,144,"0.19814703",NULL
3009,52,"1678105321205","0",656,298,656,298,0,"0.5679316",NULL
3010,52,"1678105318077","56.324814",894,201,950,205,116,"0.09421769","0.01233213"
3011,52,"1678105336911","259.11542",640,357,431,374,418,"0.343966","0.13152315"
3012,52,"1678105337622","0",430,373,430,370,10,"1",NULL
3013,52,"1678105339071","456.15186",488,329,811,626,489,"0.85907483","0.23199926"
3014,52,"1678105339767","17.226772",811,625,816,610,210,"1.4","1.04"
3015,52,"1678105337862","3.4142137",490,327,490,327,142,"0","0"
3016,52,"1678105340732","25.591032",816,609,819,584,93,"4.1666665","2.0555556"
3017,52,"1678105340921","21.594553",818,584,812,605,202,"1.5714285",NULL
3018,52,"1678105344721","11.2426405",811,607,808,611,1378,"0.5",NULL
3019,52,"1678105351108","231.28995",651,113,428,147,216,"1.261896","1.9023706"
3020,52,"1678105353304","10.099019",192,67,191,58,418,"2","4.6666665"
3021,52,"1678105357551","1",1051,388,1051,389,14,"1.2960739",NULL
3022,52,"1678105359486","214.7491",1107,129,1300,85,120,"0.27044976","0.067131326"
3023,52,"1678105359617","101.08612",1316,81,1418,33,244,"0.5875","0.28812847"
3024,52,"1678105357883","238.60985",1302,248,1381,203,213,"0.6472055","0.13681147"
3025,52,"1678105360417","484.97913",1368,38,973,281,774,"0.6868205","0.46274915"
3026,52,"1678105362243","2.4142137",702,302,704,301,31,"1.46875",NULL
3027,52,"1678105361429","222.11052",964,281,687,323,245,"0.09712591","0.00513309"
3028,52,"1678105363089","72.47068",393,89,347,33,19,"0.65054387",NULL
3029,52,"1678105385584","156.61243",516,91,504,93,85,"0.15","0.04"
3030,52,"1678105417354","261.7186",346,1,389,235,356,"2.35406","10.850973"
3031,52,"1678105417936","24.291267",401,246,396,264,121,"1.2","0.96"
3032,52,"1678105418583","13.099019",400,280,404,290,60,"1.9722222","1.9483025"
3033,52,"1678105418954","907.62305",404,292,1177,578,813,"0.7582764",NULL
3034,52,"1678105422225","444.96817",368,3,600,382,163,"1.5975808",NULL
3035,52,"1678105420918","1376.6495",1255,657,430,2,617,"0.47831288","0.50555"
3036,52,"1678105420031","21.236069",1244,655,1262,656,124,"0.083333336","0.034722224"
3037,52,"1678105423849","973.49554",216,1,381,101,710,"1.2586576","2.203805"
3038,52,"1678105424791","2.236068",371,120,369,121,19,"1.1111112",NULL
3039,52,"1678105422771","447.7526",592,374,360,22,368,"0.94727796",NULL
3040,52,"1678105425125","4",369,124,369,126,32,"-1","-1"
3041,52,"1678105425353","12.398346",370,142,372,153,57,"2.5","0.25"
3042,52,"1678105427272","6.8284273",599,352,596,354,66,"1","0.5"
3043,52,"1678105428218","15.867957",574,177,564,185,32,"3.0384355","7.1815066"
3044,52,"1678105426138","239.5878",491,125,576,311,216,"1.4209455","1.5962296"
3045,52,"1678105428993","85.52992",673,111,671,190,124,"3.3463228","16.302887"
3046,52,"1678105429467","225.24402",655,132,697,341,333,"5.410796",NULL
3047,52,"1678105430746","8.064495",695,332,690,337,101,"1","0.6666667"
3048,52,"1678105431099","62.198307",689,344,688,393,680,"1.2","0.6748148"
3049,52,"1678105430243","3.4142137",697,334,695,333,497,"0.5","0.25"
3050,52,"1678105431865","3",688,395,687,393,435,"0","0"
3051,52,"1678105430959","6",690,338,690,344,54,"-1","-1"
3052,52,"1678105433252","331.60675",694,129,824,317,440,"2.1426485","12.271778"
3053,52,"1678105434463","213.61548",865,135,820,343,311,"3.1800456",NULL
3054,52,"1678105434941","1883.6998",816,330,1117,469,1499,"0.82176423","4.510562"
3055,52,"1678105437537","529.2302",1096,134,592,260,316,"1.3052765","2.6796136"
3056,52,"1678105438998","7.6055512",632,304,632,309,69,"-1","-1"
3057,52,"1678105438754","8",631,297,632,303,105,"0.6730769","0.2504931"
3058,52,"1678105439337","294.43338",513,217,312,2,100,"0.9138494",NULL
3059,52,"1678105452074","820.7181",574,0,1303,94,505,"0.73065966",NULL
3060,52,"1678105452827","26.45589",1286,86,1268,69,167,"0.8888889","0.09876543"
3061,52,"1678105453395","142.19638",1258,69,1220,129,914,"1.718797","7.19348"
3062,52,"1678105454397","5.472136",1219,129,1216,125,46,"1.3333334","0.8888889"
3063,52,"1678105454589","31.540956",1216,124,1212,93,137,"4.25","2.1875"
3064,52,"1678105454881","37.47871",1212,94,1219,130,217,"0.5","0.16666667"
3065,52,"1678105455611","3.4142137",1216,140,1215,138,30,"1","1.5"
3066,52,"1678105456597","76.63997",1207,51,1211,82,165,"2.878788","2.328742"
3067,52,"1678105457389","2.4142137",1223,208,1222,206,32,"4.2555556",NULL
3068,52,"1678105458323","4.6502814",876,249,877,247,30,"0.17226073","0.08086479"
3069,52,"1678105459151","190.37645",1216,51,1188,149,433,"2.817083","23.051443"
3070,52,"1678105460709","1130.3275",1196,182,413,117,1305,"0.9155649","0.65058553"
3071,52,"1678105462565","2",483,123,483,125,16,"1.4136904",NULL
3072,52,"1678105462930","263.4331",483,129,567,293,156,"3.1976783","7.083639"
3073,52,"1678105463480","228.891",605,373,503,560,317,"1.549393","1.7963667"
3074,52,"1678105463867","162.83635",503,561,646,564,394,"0.556379","0.2318604"
3075,52,"1678105464340","33.053436",646,565,652,598,170,"3.4","1.44"
3076,52,"1678105463181","8.099019",600,363,604,368,31,"1.060606","1.1248852"
3077,52,"1678105464697","287.01065",652,597,632,337,545,"4.1704545","21.36078"
3078,52,"1678105466183","938.62286",721,212,1314,55,1088,"0.6102966","2.435798"
3079,52,"1678105465312","177.49487",632,334,732,218,412,"0.9796929","1.0644956"
3080,52,"1678105468921","696.00104",1221,174,560,382,363,"0.3452128","0.04417752"
3081,52,"1678105469794","1016.28906",560,383,1404,56,556,"1.2789426","3.0116806"
3082,52,"1678105468486","3.4142137",1223,172,1222,173,424,"2.1755953","2.5104609"
3083,52,"1678105470412","49.831673",1404,55,1396,9,171,"2.5416667","2.1996527"
3084,52,"1678105471087","4.8284273",1366,61,1364,59,45,"1.6560606","0.5450643"
3085,52,"1678105471331","254.763",1363,60,1208,263,267,"1.1180308","0.34626025"
3086,52,"1678105471982","2.236068",1202,273,1200,272,17,"0.875",NULL
3087,52,"1678105473269","48.028694",1138,307,1113,300,326,"0.1382353","0.07192042"
3088,52,"1678105473082","74.53643",1198,270,1136,307,129,"0.6214744","0.01619278"
3089,52,"1678105476077","293.82266",1070,220,893,9,247,"2.819532",NULL
3090,52,"1678105483113","351.97208",204,3,376,258,301,"2.208772","9.338646"
3091,52,"1678105483733","39.77686",389,271,365,252,1010,"0.4875",NULL
3092,52,"1678105483430","11.08426",377,261,386,271,86,"1.7","0.56"
3093,52,"1678105485755","387.7255",644,650,999,524,452,"1.3614061","1.6744812"
3094,52,"1678105486471","528.0412",998,525,500,640,435,"0.25538346","0.075347774"
3095,52,"1678105486992","530.3859",501,639,1007,472,263,"0.33181217","0.06364358"
3096,52,"1678105487475","728.82825",961,445,378,13,332,"0.6682538",NULL
3097,12,"1678106644698","615.61584",1245,0,1015,565,134,"3.537346","6.9071774"
3098,12,"1678106644938","10",1015,564,1015,555,236,"-1","-1"
3099,12,"1678106648294","3.4142137",1011,546,1010,544,297,"1","0"
3100,12,"1678106648602","559.77655",1010,543,1069,21,508,"4.8396196",NULL
3101,12,"1678106670924","392.6927",1237,5,1057,352,127,"2.0356822","0.10285892"
3102,12,"1678106671305","24.596748",1057,351,1068,324,29,"2",NULL
3103,12,"1678106672999","73.28556",1496,508,1558,533,236,"0.5269558","0.17319316"
3104,12,"1678106672393","815.9571",1145,104,1496,507,542,"1.3542092","4.799924"
3105,12,"1678106673653","991.3377",1570,531,1515,589,217,"0.5580782","0.26785752"
3106,12,"1678106674136","1521.1655",604,564,1492,65,833,"0.48377225","0.25621936"
3107,12,"1678106678866","533.23193",1430,219,1040,554,255,"2.4710522","2.7961233"
3108,12,"1678106679333","157.40683",1040,554,918,488,271,"0.94335186","0.4983151"
3109,12,"1678106680197","3",938,505,941,505,57,"0.5505952",NULL
3110,53,"1678107611110","4",1128,497,1128,494,30,"-1","-1"
3111,53,"1678107611482","25.455612",1128,493,1146,500,124,"0.5714286","0.6204082"
3112,53,"1678107612110","1004.25244",1145,500,616,126,529,"0.8735118","2.4195392"
3113,53,"1678107613355","80.75264",628,147,608,225,116,"2.3333333",NULL
3114,53,"1678107614362","349.46103",608,233,629,575,392,"5.9940476","10.886621"
3115,53,"1678107616573","373.08606",832,115,751,476,129,"1.876264","7.732498"
3116,53,"1678107616849","10.714777",751,475,745,467,53,"1","0.6666667"
3117,53,"1678107617365","4",745,466,744,463,167,"0","0"
3118,53,"1678107618172","51.387463",492,623,548,653,79,"0.5079004","0.0061396314"
3119,53,"1678107618416","132.34906",548,652,579,523,101,"3.836111",NULL
3120,53,"1678107617535","286.91055",743,463,492,622,156,"0.5291517","0.071680896"
3121,53,"1678107620391","513.65753",762,397,351,128,441,"0.80869097","0.7596511"
3122,53,"1678107623344","502.3925",349,128,814,314,135,"0.24516426",NULL
3123,53,"1678107626513","597.2083",871,309,319,507,431,"0.43925878","0.16215946"
3124,53,"1678107627010","580.306",318,506,763,508,863,"1.080443","1.3147067"
3125,53,"1678107625518","59.032368",816,316,871,306,110,"0.3748833","0.07482307"
3126,53,"1678107628081","34.84078",763,506,759,471,240,"3",NULL
3127,53,"1678107630102","294.06528",604,209,811,409,371,"1.8454716","4.204605"
3128,53,"1678107628775","75.422935",761,462,819,417,150,"0.90196407","0.12620245"
3129,53,"1678107635696","142.63022",1247,511,1384,517,139,"0.06431624","0.010229381"
3130,53,"1678107636936","502.88342",1352,502,1284,557,32,"0.5323661","0.5542179"
3131,53,"1678107637284","795.5105",869,573,1111,141,633,"1.5990603","3.6199727"
3132,53,"1678107637971","99.78261",1111,140,1168,60,279,"1.3942857",NULL
3133,53,"1678107639636","500.2076",1043,82,584,125,596,"0.43370357","1.0499132"
3134,53,"1678107641097","459.92218",526,134,900,380,350,"0.5476417",NULL
3135,53,"1678107648317","356.08572",898,385,718,686,190,"1.5361611",NULL
3136,53,"1678107649847","141.5918",486,441,557,321,126,"2.624793","1.9691856"
3137,53,"1678107648707","103.67199",541,557,476,479,150,"1.1219047","0.31283128"
3138,53,"1678107650706","97.53837",559,319,649,349,149,"0.5450818","0.3368217"
3139,53,"1678107651679","1275.0896",1308,516,288,103,759,"2.1509018","35.823296"
3140,53,"1678107651355","676.24963",651,353,1308,517,216,"0.49305847","0.14707741"
3141,53,"1678107650979","3.4142137",650,349,650,352,44,"0","0"
3142,53,"1678107653054","534.40186",216,51,648,357,183,"1.1446959",NULL
3143,53,"1678107655655","390.08444",649,359,982,548,280,"0.61329406","0.078753166"
3144,53,"1678107656551","23.324554",983,537,981,516,214,"2.6666667","0.22222222"
3145,53,"1678107658116","3",1264,62,1263,61,178,"2.7098932","6.62664"
3146,53,"1678107658309","63.16693",1262,61,1217,105,206,"1.1313187",NULL
3147,53,"1678107658715","14.324555",1188,165,1185,177,83,"2","2"
3148,53,"1678107661385","622.7542",1195,209,768,613,627,"2.634762","10.421964"
3149,53,"1678107664935","187.47203",766,584,731,405,475,"3.4907408","4.099451"
3150,53,"1678107664567","5",767,588,766,585,60,"0","0"
3151,53,"1678107685841","229.70222",764,130,537,138,400,"0.60880375","1.1491967"
3152,53,"1678107686358","10.414213",537,139,548,139,161,"0","0"
3153,53,"1678107686527","244.335",549,140,605,372,264,"4.5277777","23.866127"
3154,53,"1678107687513","1732.0211",608,371,176,47,893,"0.6894866",NULL
3155,54,"1678108421245","278.55252",297,7,80,10,286,"0.6530823",NULL
3156,55,"1678111821007","196.63203",429,19,503,249,125,"3.2539682","1.3632058"
3157,55,"1678111820328","6.1622777",731,533,731,530,255,"-1","-1"
3158,55,"1678111820615","621.33795",729,526,443,2,163,"1.8065379","0.33774266"
3159,55,"1678111822465","278.77872",379,129,474,389,101,"1.0822253","0.9629789"
3160,55,"1678111827146","1083.3632",488,404,937,612,436,"0.17013748","0.023298763"
3161,55,"1678111828735","608.6031",929,608,720,145,747,"2.3671494",NULL
3162,55,"1678111831332","368.74213",711,439,849,84,167,"2.6592398","0.8859592"
3163,55,"1678111831199","25.040716",700,451,706,457,122,"2.25","3.0625"
3164,55,"1678111830409","46.334465",701,163,657,170,123,"0.28932005","0.05554164"
3165,55,"1678111830769","270.3788",658,171,700,444,146,"5.3612638","7.153507"
3166,55,"1678111831562","34.424694",851,77,869,55,118,"1.8333334","0.9583333"
3167,55,"1678111830133","21.672241",712,145,702,163,66,"1.625","0.171875"
3168,55,"1678111834401","30.796307",1097,100,1087,133,81,"2.4333334",NULL
3169,55,"1678111833816","461.5212",738,523,1096,100,383,"1.4568325","1.069343"
3170,55,"1678111832049","433.2002",871,120,736,526,967,"3.484841","6.549833"
3171,55,"1678111839466","19",582,541,582,522,18,"0.6869674",NULL
3172,55,"1678111841465","21.307137",324,582,317,599,185,"1","0.4"
3173,55,"1678111842720","654.06134",322,599,977,563,246,"0.12569402","0.059571724"
3174,55,"1678111840377","486.30316",586,609,312,580,589,"0.869614","3.67912"
3175,55,"1678111841136","11",313,580,324,580,130,"0","0"
3176,55,"1678111843928","314.74658",941,591,1253,573,188,"0.33944696","0.1813089"
3177,55,"1678111844233","0",1254,573,1256,572,16,"0",NULL
3178,55,"1678111845785","205.89941",444,95,655,107,182,"0.06216942","0.0069850804"
3179,55,"1678111845082","719.8735",564,525,118,313,51,"0.47448736","0.00067685114"
3180,55,"1678111845467","419.01913",23,108,443,95,216,"0.23049459","0.32269615"
3181,55,"1678111847268","468.97336",943,122,798,564,148,"1.2758197","2.299028"
3182,55,"1678111849273","39.547447",1237,589,1216,629,77,"1.5833334","0.35416666"
3183,55,"1678111848640","959.88",795,564,1237,588,509,"1.755893","6.160795"
3184,55,"1678111849721","1962.101",1215,628,1494,1,1009,"0.6986676","0.6068118"
3185,55,"1678111850783","33.307705",1421,5,1375,28,50,"0.36826485","0.049548488"
3186,55,"1678111851417","705.64355",1397,41,843,466,233,"0.81375647","0.3131206"
3187,55,"1678111851721","99.05924",844,464,913,392,79,"1.2333255","0.1572317"
3188,55,"1678111852112","104.15292",909,391,831,328,104,"0.74554473","0.19859944"
3189,55,"1678111852500","263.7139",850,342,592,376,166,"0.11228058","0.012877408"
3190,55,"1678111852337","10.615773",835,332,850,340,152,"0.71428573","0.08163265"
3191,55,"1678111853333","941.1831",775,387,877,612,633,"0.6360933","1.7024401"
3192,55,"1678111854417","32.334835",866,601,890,583,66,"0.78571427",NULL
3193,55,"1678111855705","675.4936",1381,423,951,8,295,"1.2877393",NULL
3194,55,"1678111860242","678.9598",1249,50,888,570,358,"1.4395591","1.4802592"
3195,55,"1678111861849","57.25166",265,74,219,38,101,"0.7379304","0.016113836"
3196,55,"1678111860689","1452.1571",888,571,265,75,1044,"0.6532285","0.7459485"
3197,55,"1678111862583","657.41986",220,40,461,381,233,"0.73281056","0.45346043"
3198,55,"1678111862940","42.555717",547,589,527,553,93,"1.9031007","0.8531489"
3199,55,"1678111864425","12.830952",529,577,526,589,42,"2.5555556",NULL
3200,55,"1678111865319","804.173",531,627,1303,630,348,"0.16629499","0.06699417"
3201,55,"1678111866700","608.7124",1296,532,1258,47,467,"2.0682666","21.144594"
3202,55,"1678111867241","161.15356",1259,47,1424,42,125,"0.021875","0.0019607204"
3203,55,"1678111868401","72.260605",1336,43,1297,102,182,"0.7574074","0.60898834"
3204,55,"1678111868729","105.89238",1296,103,1257,197,755,"1.6724138",NULL
3205,55,"1678111870415","723.1519",1241,222,721,646,284,"0.84911627","0.3936218"
3206,55,"1678111873367","789.7826",709,398,773,472,466,"2.0369132","24.831074"
3207,55,"1678111907421","8.708204",782,473,784,473,30,"0","0"
3208,55,"1678111911867","140.55586",746,397,756,543,118,"18.958334","104.50521"
3209,55,"1678111911073","255.36736",816,639,746,396,628,"4.65477","19.323662"
3210,55,"1678111909984","438.4052",755,632,835,594,167,"0.5923253","0.062867716"
3211,55,"1678111910352","113.98573",833,594,815,688,299,"2.8811111","33.532993"
3212,55,"1678111910793","43",815,687,815,639,92,"-1","-1"
3213,55,"1678111913120","1343.9048",1358,515,331,21,248,"0.7814177","0.78609526"
3214,55,"1678111914016","488.50742",136,0,624,44,202,"0.43720606","0.3952509"
3215,55,"1678111914320","63.33953",624,47,640,112,165,"2.9777777",NULL
3216,55,"1678111915535","201.73984",532,130,360,153,545,"0.95617986","1.5771128"
3217,55,"1678111914717","126.14811",608,104,520,171,201,"0.5320635","0.2214262"
3218,55,"1678111917034","411.9589",391,410,411,474,185,"2.3466666","0.3687111"
3219,55,"1678111916685","283.1617",409,130,391,407,250,"4.347661","11.872815"
3220,55,"1678111917341","354.15393",743,574,1075,598,427,"0.3085796","0.13875127"
3221,55,"1678111919418","1",1074,594,1074,595,70,"1",NULL
3222,56,"1678120785874","181.23476",410,397,561,298,232,"0.68935597",NULL
3223,56,"1678120787987","172.86838",485,310,369,183,202,"0.6885411",NULL
3224,56,"1678120874051","69.887794",368,176,411,213,199,"1.3527777","0.82434416"
3225,56,"1678120876606","988.8052",527,341,502,391,775,"1.7572601","10.943885"
3226,56,"1678120877435","297.03226",502,392,225,487,1431,"0.54011613","0.1462252"
3227,56,"1678120880265","0",199,562,199,562,0,"3.254902",NULL
3228,56,"1678120885646","247.13197",473,256,716,242,200,"1.2440201","2.8213356"
3229,56,"1678120885995","227.0098",715,242,501,181,368,"0.54900354",NULL
3230,56,"1678120886802","135.78267",391,168,262,127,177,"0.3133352","0.066840075"
3231,56,"1678120886579","13.485281",404,170,392,168,116,"0.22857143","0.15183674"
3232,56,"1678120890577","244.52802",424,128,519,351,234,"1.1196529",NULL
3233,56,"1678120896814","276.20746",519,349,375,120,262,"1.493804","0.5413889"
3234,56,"1678120897143","146.23196",377,122,519,145,249,"0.32506752","0.09027076"
3235,56,"1678120897482","605.34595",517,145,536,263,627,"1.1292832",NULL
3236,56,"1678120902257","161.83351",536,262,449,152,301,"0.9537202","0.70408285"
3237,56,"1678120907706","476.74454",871,229,592,309,417,"1.3055705","2.190706"
3238,56,"1678120906590","554.2983",431,143,871,230,1072,"0.49529913","0.4187679"
3239,56,"1678120920556","45.979958",1141,53,1115,90,200,"0.67688173",NULL
3240,56,"1678120916966","125.74205",1191,107,1301,164,207,"0.42827025","0.038072255"
3241,56,"1678120917312","681.73846",1299,164,1264,39,758,"0.31693637","0.13738167"
3242,56,"1678120916606","123.19641",1127,109,1191,106,283,"0.017944444","0.0018969321"
3243,56,"1678120922978","443.50217",1114,91,756,312,175,"0.65955734","0.41476452"
3244,56,"1678120924023","447.85962",753,293,675,408,479,"0.9440613","2.081478"
3245,56,"1678120924592","392.91043",675,409,768,464,577,"0.624562","0.42246675"
3246,56,"1678120925353","13.621233",768,462,770,449,98,"2.5","0"
3247,56,"1678120925592","32.18178",772,448,805,445,159,"0.086666666","0.024266666"
3248,56,"1678120925853","2",805,446,805,449,32,"-1",NULL
3249,56,"1678120928959","365.54813",795,456,755,471,292,"1.0758096","0.2892666"
3250,56,"1678120926768","15.472136",802,451,789,454,116,"0.16666667","0.055555556"
3251,56,"1678120935701","670.4326",714,380,1215,127,381,"1.2637974",NULL
3252,56,"1678120940382","14.162277",1315,60,1289,58,131,"0.8095238",NULL
3253,56,"1678120938745","555.79877",1269,53,788,288,269,"0.91154224","0.5676177"
3254,56,"1678120939083","210.25127",788,289,985,233,469,"0.18901627","0.06552598"
3255,56,"1678120939883","378.4014",987,231,1318,76,231,"0.5102328","0.025379457"
3256,56,"1678120943188","556.0079",576,37,1131,82,209,"0.12760033","0.019745335"
3257,56,"1678120942747","54.380524",683,10,573,37,133,"0.18446754","0.023957197"
3258,56,"1678120942627","612.37646",1287,57,1092,2,61,"0.3743838","0.038563404"
3259,56,"1678120945034","42.35865",394,5,340,31,62,"0.2583612","0.06383667"
3260,56,"1678120944902","733.452",1120,56,992,12,45,"1.3758626","1.5232185"
3261,56,"1678120945325","291.5283",338,31,147,2,69,"0.09607843","0.0062053055"
3262,56,"1678120945780","70.20425",45,8,102,50,316,"0.8192213",NULL
3263,56,"1678120947247","248.39706",108,53,327,147,266,"0.6860537","0.28048196"
3264,56,"1678120949639","17",309,224,309,208,24,"2.254124","0.010888354"
3265,56,"1678120948877","245.91872",252,142,355,323,87,"1.6454453","0.10349779"
3266,56,"1678120947735","101.986496",325,148,251,141,696,"0.10421941","0.0727387"
3267,56,"1678120950264","0",309,207,309,201,15,"-1",NULL
3268,56,"1678120954558","304.37152",217,574,476,440,370,"1.6282096",NULL
3269,56,"1678120958593","257.2652",1037,139,1046,95,550,"0.12802252","0.039975025"
3270,56,"1678120957678","290.4124",993,323,1212,163,215,"0.6665027","0.6606873"
3271,56,"1678120958293","172.62994",1211,163,1035,141,234,"0.10081954","0.010592675"
3272,56,"1678120959438","321.28656",1047,95,1192,53,507,"0.17458536","0.07065242"
3273,56,"1678120960007","117",1193,53,1307,54,103,"0","0"
3274,56,"1678120961809","166.83199",950,48,792,92,117,"0.44199154",NULL
3275,56,"1678120975032","481.82608",786,95,432,366,124,"0.5579434","0.38083175"
3276,56,"1678120975432","408.001",429,366,222,553,223,"4.435595","85.54623"
3277,56,"1678120975909","58.649708",222,554,227,613,213,"4.875",NULL
3278,56,"1678121022697","758.3617",263,621,940,381,1362,"0.4225615","0.090879835"
3279,56,"1678121024595","586.82336",942,380,801,18,198,"3.0116076",NULL
3280,57,"1678125222479","293.87253",1212,39,867,5,94,"0.13117826",NULL
3281,57,"1678125219260","221.43414",1184,30,1260,49,586,"0.40731293","0.13165085"
3282,57,"1678125318853","315.77878",1229,509,1517,428,540,"0.2052027","0.065331146"
3283,57,"1678125319811","945.01965",1512,435,559,465,386,"0.22672999","0.091145426"
3284,57,"1678125322676","1248.709",399,348,1512,332,351,"0.21846282","0.020675324"
3285,57,"1678125328057","451.1523",1355,575,1076,244,336,"1.1200442","1.7515937"
3286,57,"1678125328790","411.82608",1069,243,663,161,370,"0.16865425","0.015322502"
3287,57,"1678125329560","642.9629",660,161,50,9,783,"0.48286885",NULL
3288,57,"1678125332213","243.88077",972,83,992,285,182,"2.2645192","1.5740787"
3289,57,"1678125333677","42.06244",1518,635,1516,677,317,"24.3","68.89"
3290,57,"1678125334010","349.41437",1511,677,1281,423,875,"0.9496163","0.24409398"
3291,57,"1678125332803","790.6102",1005,281,1513,472,623,"1.4115628","2.0984876"
3292,57,"1678125341608","2",864,139,865,141,123,"0",NULL
3293,57,"1678125340732","894.7061",1508,686,863,139,746,"0.75079733","0.34506977"
3294,57,"1678125344341","781.43353",858,156,1289,534,766,"1.7430959","6.095336"
3295,57,"1678125346192","85.29127",1291,535,1373,533,551,"0.13541667",NULL
3296,57,"1678125347752","816.71716",1343,504,655,151,376,"0.55332756","0.09492648"
3297,57,"1678125350298","860.72845",727,9,1264,461,368,"0.8836727","1.1301106"
3298,57,"1678125351028","280.7021",1298,458,1514,621,716,"1.1972961",NULL
3299,57,"1678125355410","237.31108",1511,666,1338,589,784,"0.62155795","0.33902952"
3300,57,"1678125355112","15.300563",1500,661,1512,666,189,"0.4090909","0.40082645"
3301,57,"1678125358701","268.89444",1460,466,1516,445,109,"0.40466914","0.014453625"
3302,57,"1678125360077","374.96173",1316,385,1283,636,1583,"1.1252806",NULL
3303,57,"1678125364251","941.5994",1340,616,532,237,410,"0.35359615","0.11117667"
3304,57,"1678125365027","477.75336",501,231,5,9,500,"1.0675161",NULL
3305,57,"1678125367741","538.932",865,37,1148,407,197,"1.5570364","1.3222876"
3306,57,"1678125372297","231.72188",1511,529,1293,530,899,"0.22561814","0.055831943"
3307,57,"1678125379963","1236.0996",296,382,1501,378,415,"0.26341382","0.061161328"
3308,57,"1678125381065","102.012054",1501,382,1509,414,114,"1.5","0.16666667"
3309,57,"1678125381529","28.98142",1517,484,1505,514,230,"2.1203704",NULL
3310,57,"1678125385286","980.8771",1332,633,432,281,459,"0.38954142","0.1950615"
3311,57,"1678125386208","471.2161",422,281,0,142,537,"0.3303862",NULL
3312,57,"1678125389029","335.2926",685,42,943,203,183,"2.4517038","4.9614077"
3313,57,"1678125389619","549.05206",968,200,1514,273,326,"0.21951546","0.0329581"
3314,57,"1678125390480","1243.6862",1516,265,340,423,963,"0.76698",NULL
3315,57,"1678125395550","82.68061",1359,597,1280,603,913,"0.0684874",NULL
3316,57,"1678125393888","1337.742",390,407,1360,597,1324,"0.5237657","0.46336865"
3317,57,"1678125399857","757.2297",1364,584,717,315,671,"0.3278935","0.08440052"
3318,57,"1678125400873","782.4177",680,297,19,26,872,"1.1268572",NULL
3319,57,"1678125397430","65.81973",1283,603,1343,587,349,"0.35186508","0.23781477"
3320,57,"1678125403697","88.51752",1123,130,1195,213,69,"1.6614584","1.0925293"
3321,57,"1678125403582","241.96924",908,20,1107,119,106,"0.4374684","0.0055808537"
3322,57,"1678125406400","458.36447",1516,441,1071,340,345,"0.27403173",NULL
3323,57,"1678125406896","279.39728",1050,338,1320,360,533,"0.18467359","0.108133346"
3324,57,"1678125408072","654.2192",1321,359,1441,593,1174,"1.0634475","0.48189354"
3325,57,"1678125420338","457.795",1266,253,1465,600,874,"2.8515847",NULL
3326,57,"1678125417943","562.1282",1480,701,1265,253,1137,"2.8662386","6.0149765"
3327,57,"1678125426383","541.24365",1517,697,1084,396,363,"1.0332308",NULL
